@relation mainnew-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 769.948669 numeric
@attribute 2982.984131 numeric
@attribute Cluster {cluster0,cluster1}

@data
2034,5205.531738,4279.239258,cluster1
2035,5274.254395,4120.597656,cluster1
2036,5197.47168,4148.461914,cluster1
2037,5327.28125,4232.79834,cluster1
2038,5119.840332,4164.4375,cluster1
2039,5173.291504,4272.92334,cluster1
2040,5239.893066,4285.926758,cluster1
2041,5295.041016,4092.73291,cluster1
2042,5146.565918,4267.72168,cluster1
2043,5359.097168,4244.31543,cluster1
2044,5309.464355,4085.30249,cluster1
2045,5329.402344,4142.517578,cluster1
2046,5147.414551,4110.194824,cluster1
2047,5331.947754,4063.753906,cluster1
2048,5228.86377,4355.030273,cluster1
2049,5411.275391,4258.433594,cluster1
2050,5261.104004,4060.410156,cluster1
2051,5342.977051,4305.617676,cluster1
2052,5352.733887,4040.347656,cluster1
2053,5380.732422,4159.60791,cluster1
2054,5074.025391,4253.232422,cluster1
2055,5360.793945,4027.71582,cluster1
2056,5179.230469,4049.264404,cluster1
2057,5378.611328,4312.67627,cluster1
2058,5383.277344,4022.514404,cluster1
2059,5466.847656,4262.148926,cluster1
2060,5429.092773,4172.239746,cluster1
2061,5101.599121,4391.068359,cluster1
2062,5411.275391,4323.450684,cluster1
2063,5195.350586,4015.455566,cluster1
2064,4993.000488,4232.055176,cluster1
2065,5208.925293,4476.891113,cluster1
2066,5449.030762,4011.740234,cluster1
2067,4990.455078,4255.833008,cluster1
2068,5215.712891,3973.473145,cluster1
2069,5482.967773,4099.048828,cluster1
2070,4987.48584,4188.215332,cluster1
2071,5220.379395,3955.639648,cluster1
2072,5015.483887,4381.408691,cluster1
2073,5474.059082,4372.86377,cluster1
2074,5489.755371,3993.906982,cluster1
2075,5087.175781,4478.748535,cluster1
2076,5577.567383,4271.06543,cluster1
2077,4963.305664,4297.81543,cluster1
2078,5502.481445,3988.333984,cluster1
2079,5146.565918,4470.203613,cluster1
2080,5198.320312,4539.679199,cluster1
2081,4973.486816,4154.40625,cluster1
2082,5467.696289,4391.811523,cluster1
2083,5531.328125,4100.535156,cluster1
2084,5334.068848,3893.594971,cluster1
2085,5136.384766,4465.002441,cluster1
2086,5034.573242,3994.278564,cluster1
2087,5505.875488,4341.28418,cluster1
2088,5148.687012,3941.521729,cluster1
2089,5589.445312,4193.788086,cluster1
2090,5245.407715,4521.845703,cluster1
2091,5538.963867,4038.861572,cluster1
2092,5448.606445,4444.196777,cluster1
2093,5452.424316,3925.174561,cluster1
2094,4929.79248,4110.566406,cluster1
2095,5380.732422,3865.358887,cluster1
2096,5028.210449,3951.924561,cluster1
2097,5150.383789,4407.787109,cluster1
2098,4890.34082,4016.570068,cluster1
2099,5128.749023,4566.428711,cluster1
2100,4884.825684,4014.712402,cluster1
2101,4927.671387,4096.448242,cluster1
2102,5601.747559,4095.705078,cluster1
2103,5071.47998,4577.203125,cluster1
2104,5579.264648,4030.31665,cluster1
2105,5437.57666,4480.978027,cluster1
2106,4912.399902,4078.61499,cluster1
2107,5077.418945,4588.720703,cluster1
2108,5585.627441,4040.719238,cluster1
2109,5625.503906,4117.253906,cluster1
2110,5602.596191,4025.858154,cluster1
2111,5706.952637,4279.981934,cluster1
2112,5633.139648,4124.3125,cluster1
2113,4841.980469,4005.795898,cluster1
2114,5607.262695,4037.003906,cluster1
2115,4896.703613,3962.69873,cluster1
2116,5526.237793,3922.573975,cluster1
2117,5484.240234,4480.978027,cluster1
2118,5385.822754,4487.665527,cluster1
2119,5691.256836,4199.36084,cluster1
2120,5737.92041,4279.981934,cluster1
2121,4904.339844,3927.032227,cluster1
2122,5559.750488,4120.597656,cluster1
2123,4904.339844,3917.372559,cluster1
2124,5520.298828,3878.733887,cluster1
2125,5717.133789,4224.625,cluster1
2126,5650.108398,4434.165527,cluster1
2127,5752.34375,4319.735352,cluster1
2128,5670.046387,4361.346191,cluster1
2129,5512.23877,3859.042969,cluster1
2130,5594.111816,3920.344727,cluster1
2131,5664.53125,4442.710449,cluster1
2132,5486.785645,4548.595703,cluster1
2133,5342.977051,4657.452637,cluster1
2134,4887.371094,3870.931885,cluster1
2135,5647.562988,4456.457031,cluster1
2136,5740.041504,4372.492188,cluster1
2137,5507.996582,4578.317871,cluster1
2138,5229.287598,4712.810059,cluster1
2139,5784.583984,4220.538086,cluster1
2140,5589.869629,3866.102051,cluster1
2141,5477.877441,3812.973633,cluster1
2142,5650.956543,3918.487061,cluster1
2143,5709.07373,4405.929688,cluster1
2144,5473.210938,3815.202881,cluster1
2145,5805.794922,4219.42334,cluster1
2146,4201.416992,1496.136108,cluster1
2147,4170.873535,1502.080566,cluster1
2148,4204.38623,1532.917236,cluster1
2149,4156.025879,1499.108276,cluster1
2150,4251.049805,1485.733398,cluster1
2151,4122.513184,1487.219482,cluster1
2152,4287.956543,1473.10144,cluster1
2153,4119.543457,1471.615356,cluster1
2154,4206.083008,1398.424683,cluster1
2155,4336.741211,1451.181396,cluster1
2156,4341.407715,1658.864624,cluster1
2157,3996.097168,1598.305786,cluster1
2158,3991.430908,1374.275513,cluster1
2159,4212.022461,1235.324707,cluster1
2160,4290.077637,1701.96167,cluster1
2161,3962.584229,1350.497803,cluster1
2162,4213.719238,1182.939575,cluster1
2163,4283.290039,1729.08313,cluster1
2164,3976.15918,1332.664551,cluster1
2165,4422.008301,1733.169922,cluster1
2166,4511.093262,1371.303345,cluster1
2167,4290.077637,1746.916382,cluster1
2168,4342.680176,1239.039917,cluster1
2169,4226.445312,1672.239502,cluster1
2170,4500.912109,1347.897217,cluster1
2171,4085.182129,1671.125,cluster1
2172,3898.10376,1665.923584,cluster1
2173,4488.609863,1338.980591,cluster1
2174,4206.083008,1678.555542,cluster1
2175,4206.083008,1662.579834,cluster1
2176,4197.599121,1673.354126,cluster1
2177,4564.968262,1347.154053,cluster1
2178,3902.77002,1480.903564,cluster1
2179,4212.022461,1093.773193,cluster1
2180,4311.712402,1186.654785,cluster1
2181,3869.681396,1278.421753,cluster1
2182,4437.279785,1337.122925,cluster1
2183,4195.053711,1734.284424,cluster1
2184,3934.161865,1719.794922,cluster1
2185,4487.76123,1654.03479,cluster1
2186,4218.385254,1061.450439,cluster1
2187,3887.498291,1257.616333,cluster1
2188,4016.0354,1212.661621,cluster1
2189,4090.697021,1129.068237,cluster1
2190,3828.956787,1713.107422,cluster1
2191,3863.318115,1526.972778,cluster1
2192,3832.350586,1249.442749,cluster1
2193,3961.311768,1518.056152,cluster1
2194,4230.6875,1030.985229,cluster1
2195,4399.524902,1871.749146,cluster1
2196,4374.92041,1179.595825,cluster1
2197,3947.736816,1766.97876,cluster1
2198,4049.124023,1110.863403,cluster1
2199,3952.827393,1779.610596,cluster1
2200,4246.807617,1007.579163,cluster1
2201,3962.584229,1199.658203,cluster1
2202,3957.06958,1779.610596,cluster1
2203,4395.282715,1900.356689,cluster1
2204,3909.133301,1191.113037,cluster1
2205,3817.078857,1493.906982,cluster1
2206,3825.987305,1570.812866,cluster1
2207,3804.352539,1406.969849,cluster1
2208,3775.930176,1206.345703,cluster1
2209,3814.109375,1396.195557,cluster1
2210,3955.796875,1814.90564,cluster1
2211,3971.068604,1162.877075,cluster1
2212,4195.053711,1849.45752,cluster1
2213,3946.464111,1251.671875,cluster1
2214,3800.534424,1600.535034,cluster1
2215,4290.92627,966.711243,cluster1
2216,4013.48999,1781.839844,cluster1
2217,3974.038086,1834.968018,cluster1
2218,3869.25708,1147.644531,cluster1
2219,3781.869141,1538.861694,cluster1
2220,4694.353516,1467.157104,cluster1
2221,3964.705322,1850.943726,cluster1
2222,4318.075684,945.905762,cluster1
2223,3891.316406,1825.679932,cluster1
2224,3964.705322,1874.721313,cluster1
2225,4264.200684,1856.516602,cluster1
2226,3883.68042,1108.634277,cluster1
2227,3752.174072,1566.354614,cluster1
2228,4383.404785,2014.043701,cluster1
2229,3924.829346,1162.877075,cluster1
2230,4487.76123,1077.054565,cluster1
2231,3964.705322,1902.585815,cluster1
2232,3920.162842,1054.391479,cluster1
2233,3682.178711,1821.9646,cluster1
2234,3855.682373,1830.509766,cluster1
2235,4197.174805,1941.224609,cluster1
2236,3677.936523,1825.30835,cluster1
2237,3706.358887,1291.796753,cluster1
2238,3673.69458,1153.588989,cluster1
2239,4510.668945,1056.249023,cluster1
2240,4270.139648,1807.103638,cluster1
2241,4553.514648,1920.790649,cluster1
2242,3969.371826,1938.252319,cluster1
2243,4384.677246,894.263611,cluster1
2244,4527.637695,1109.377319,cluster1
2245,3809.867188,1830.509766,cluster1
2246,3944.767334,1006.83606,cluster1
2247,4253.595215,1936.394653,cluster1
2248,3653.756348,1774.03772,cluster1
2249,3632.121582,1128.696655,cluster1
2250,4398.67627,880.14563,cluster1
2251,4413.099609,1000.148621,cluster1
2252,3753.022461,1827.909058,cluster1
2253,3701.268311,1717.565796,cluster1
2254,3789.504883,1082.998901,cluster1
2255,3987.613037,1986.179199,cluster1
2256,3668.179688,1694.159668,cluster1
2257,4645.14502,1932.679443,cluster1
2258,3998.218262,2029.647827,cluster1
2259,3585.88208,1182.196411,cluster1
2260,3812.412598,1359.786011,cluster1
2261,3803.079834,1020.210999,cluster1
2262,4437.279785,811.041748,cluster1
2263,3702.116943,1059.592773,cluster1
2264,8219.573242,2781.988525,cluster1
2265,8228.90625,2803.536865,cluster1
2266,8202.180664,2744.092773,cluster1
2267,8249.268555,2844.404785,cluster1
2268,8255.631836,2867.811035,cluster1
2269,8323.505859,2766.384277,cluster1
2270,8256.479492,2886.758789,cluster1
2271,8087.218262,2802.050781,cluster1
2272,8167.39502,2640.06543,cluster1
2273,8296.780273,2901.248291,cluster1
2274,8164.000977,2627.433594,cluster1
2275,8393.077148,2798.707031,cluster1
2276,8157.213867,2601.426758,cluster1
2277,8028.252441,2809.481445,cluster1
2278,8405.378906,2802.422363,cluster1
2279,8088.491211,2872.269287,cluster1
2280,8344.716797,2913.880127,cluster1
2281,8417.681641,2802.422363,cluster1
2282,8019.344238,2823.227783,cluster1
2283,8153.819824,2875.984619,cluster1
2284,8321.384766,2964.779297,cluster1
2285,8111.822754,2683.162354,cluster1
2286,8382.895508,2908.307373,cluster1
2287,8335.807617,2982.612549,cluster1
2288,8148.729492,2546.069336,cluster1
2289,8033.767578,2879.699707,cluster1
2290,8137.275879,2531.951172,cluster1
2291,8362.533203,3029.424805,cluster1
2292,8360.412109,3078.094727,cluster1
2293,7933.228516,2892.331787,cluster1
2294,8536.885742,2874.126953,cluster1
2295,8027.828613,2446.500244,cluster1
2296,8397.319336,3124.535645,cluster1
2297,8320.112305,3126.393311,cluster1
2298,8397.743164,3142.740479,cluster1
2299,8411.742188,3166.146484,cluster1
2300,8590.335938,2867.067871,cluster1
2301,7983.286133,2415.291992,cluster1
2302,7970.983887,2413.434326,cluster1
2303,8270.054688,3171.3479,cluster1
2304,7948.500488,2417.149658,cluster1
2305,7777.966309,2912.022705,cluster1
2306,8444.40625,3223.361572,cluster1
2307,8665.421875,2861.495117,cluster1
2308,8733.720703,2730.346191,cluster1
2309,8214.482422,3187.695068,cluster1
2310,7732.999512,2912.022705,cluster1
2311,8393.924805,3256.42749,cluster1
2312,7986.679688,2266.681641,cluster1
2313,7704.152832,2908.307373,cluster1
2314,7968.438477,2224.327637,cluster1
2315,8664.149414,2644.1521,cluster1
2316,8334.111328,3279.833496,cluster1
2317,7954.015137,2213.181641,cluster1
2318,8659.907227,2629.662598,cluster1
2319,8664.149414,2611.829346,cluster1
2320,8562.337891,3348.565918,cluster1
2321,8281.083984,3294.322998,cluster1
2322,8839.774414,2867.067871,cluster1
2323,7736.393555,2487.739746,cluster1
2324,7726.63623,2490.711914,cluster1
2325,7727.90918,2478.079834,cluster1
2326,7724.091309,2451.330078,cluster1
2327,7691.002441,2499.628418,cluster1
2328,8903.40625,2870.783203,cluster1
2329,8617.486328,3406.152588,cluster1
2330,7701.183594,2406.375488,cluster1
2331,7476.350098,2850.720703,cluster1
2332,7941.712891,2038.935913,cluster1
2333,8151.699219,3306.955078,cluster1
2334,8803.71582,2540.496338,cluster1
2335,7621.431152,2498.142334,cluster1
2336,8816.018555,2533.808838,cluster1
2337,7912.018066,2040.793579,cluster1
2338,8676.875977,3477.114014,cluster1
2339,7438.595215,2847.376953,cluster1
2340,7664.276855,2353.990234,cluster1
2341,7418.23291,2850.349121,cluster1
2342,7934.077148,1979.120239,cluster1
2343,7401.688477,2852.578369,cluster1
2344,7963.347656,1962.773071,cluster1
2345,8194.544922,3402.065674,cluster1
2346,7395.749512,2805.766113,cluster1
2347,8044.372559,3322.930664,cluster1
2348,7366.902832,2865.210205,cluster1
2349,7926.441406,1921.533691,cluster1
2350,7383.022949,2797.964111,cluster1
2351,7959.529785,1923.391235,cluster1
2352,7338.056152,2881.557373,cluster1
2353,7631.612305,2259.622559,cluster1
2354,7429.262207,2774.929443,cluster1
2355,7481.864746,2548.29834,cluster1
2356,8951.342773,2462.104248,cluster1
2357,7340.177246,2771.585693,cluster1
2358,7313.45166,2901.619873,cluster1
2359,8244.177734,3455.937012,cluster1
2360,7313.45166,2906.449707,cluster1
2361,8771.475586,3608.262695,cluster1
2362,7313.45166,2931.713379,cluster1
2363,7484.410156,2754.866943,cluster1
2364,7939.591797,3355.253418,cluster1
2365,7338.056152,2709.912354,cluster1
2366,7338.056152,2702.853271,cluster1
2367,7506.893555,2754.866943,cluster1
2368,7408.051758,2587.680176,cluster1
2369,9009.036133,2422.351074,cluster1
2370,7523.437988,2754.866943,cluster1
2371,8301.446289,3499.033936,cluster1
2372,7521.316895,2767.498779,cluster1
2373,7602.766113,2151.508301,cluster1
2374,7288.847168,2978.525879,cluster1
2375,7348.237305,2666.443848,cluster1
2376,8372.714844,2004.384033,cluster1
2377,7237.517578,2962.178711,cluster1
2378,7372.41748,2621.860596,cluster1
2379,8344.716797,3507.950684,cluster1
2380,8832.987305,3696.314453,cluster1
2381,8849.53125,3711.175537,cluster1
2382,4896.279785,6003.492188,cluster0
2383,4883.977539,5948.87793,cluster0
2384,4822.041992,6012.40918,cluster0
2385,4919.187012,6109.377441,cluster0
2386,5006.575195,5989.746094,cluster0
2387,4832.223145,6058.478027,cluster0
2388,4869.554199,5881.260254,cluster0
2389,4880.583496,5866.770508,cluster0
2390,4752.471191,6020.58252,cluster0
2391,4852.161133,5870.857422,cluster0
2392,4868.281738,5860.45459,cluster0
2393,4855.130859,5854.138672,cluster0
2394,4991.303711,5926.958008,cluster0
2395,4827.557129,6102.689941,cluster0
2396,4710.897949,6005.350098,cluster0
2397,4824.163086,6132.783691,cluster0
2398,4936.155762,5875.6875,cluster0
2399,4714.291992,5979.343262,cluster0
2400,4682.05127,6032.471191,cluster0
2401,4710.049805,6095.259277,cluster0
2402,4966.274902,5863.055664,cluster0
2403,4903.915527,5793.95166,cluster0
2404,5068.510742,5897.979004,cluster0
2405,4779.196777,5799.895996,cluster0
2406,5076.994629,5889.0625,cluster0
2407,4691.808594,6127.210449,cluster0
2408,4740.593262,5925.100098,cluster0
2409,4707.080078,5925.100098,cluster0
2410,5087.175781,5892.777344,cluster0
2411,4648.962891,6066.280273,cluster0
2412,4945.912598,5811.041992,cluster0
2413,4762.652344,5815.5,cluster0
2414,4934.883301,5740.45166,cluster0
2415,4816.527344,5759.399414,cluster0
2416,4620.116211,6095.259277,cluster0
2417,4700.716797,5871.600586,cluster0
2418,4969.244629,5730.42041,cluster0
2419,4707.080078,5862.3125,cluster0
2420,4820.769531,5734.135742,cluster0
2421,4837.313965,5697.726074,cluster0
2422,4851.737305,5686.952148,cluster0
2423,4994.272949,5794.323242,cluster0
2424,5056.632812,5704.413574,cluster0
2425,5042.209473,5679.521484,cluster0
2426,4913.672363,5641.625977,cluster0
2427,5103.296387,5652.399902,cluster0
2428,4998.09082,5603.72998,cluster0
2429,4988.758301,5593.69873,cluster0
2430,5134.263672,5636.052734,cluster0
2431,4982.819336,5586.640137,cluster0
2432,5141.475586,5624.907227,cluster0
2433,4970.941406,5581.438477,cluster0
2434,5138.081543,5842.993164,cluster0
2435,4960.335938,5576.237305,cluster0
2436,5029.058594,5586.640137,cluster0
2437,5158.868164,5600.014648,cluster0
2438,4954.821289,5544.286133,cluster0
2439,5052.390625,5569.921387,cluster0
2440,5020.574219,5560.633301,cluster0
2441,5176.685059,5817.729004,cluster0
2442,4945.064453,5528.681641,cluster0
2443,5209.349609,5656.858398,cluster0
2444,5165.655762,5899.093262,cluster0
2445,5169.049316,5896.864258,cluster0
2446,5038.391602,5543.542969,cluster0
2447,4936.580078,5511.591797,cluster0
2448,5194.078125,5547.629883,cluster0
2449,4932.762207,5506.761719,cluster0
2450,5149.111328,5911.354004,cluster0
2451,5079.540039,5532.396973,cluster0
2452,5180.079102,5916.926758,cluster0
2453,5049.845215,5524.223633,cluster0
2454,4910.278809,5508.990723,cluster0
2455,5197.47168,5877.544922,cluster0
2456,5190.684082,5937.36084,cluster0
2457,5122.385742,5942.19043,cluster0
2458,5226.318359,5756.427246,cluster0
2459,5273.830078,5685.837402,cluster0
2460,5055.359863,5487.442383,cluster0
2461,4903.066895,5464.036133,cluster0
2462,4956.09375,5459.206543,cluster0
2463,5229.287598,5496.730469,cluster0
2464,5228.439453,5832.21875,cluster0
2465,5042.633301,5461.807129,cluster0
2466,5253.89209,5480.754883,cluster0
2467,5106.689941,5989.746094,cluster0
2468,5257.285645,5882.375,cluster0
2469,5147.838867,5997.17627,cluster0
2470,4965.850586,5398.275879,cluster0
2471,5274.678711,5460.692383,cluster0
2472,4887.79541,5395.675293,cluster0
2473,4946.76123,5397.904785,cluster0
2474,4891.613281,5382.671875,cluster0
2475,5300.131348,5494.873047,cluster0
2476,5278.072266,5840.763672,cluster0
2477,5051.117676,5398.275879,cluster0
2478,4970.51709,5368.925781,cluster0
2479,5095.23584,5386.387207,cluster0
2480,4926.823242,5396.790039,cluster0
2481,5284.859863,5424.282715,cluster0
2482,5052.390625,5372.269043,cluster0
2483,5024.816406,5394.561035,cluster0
2484,5292.495605,5809.927246,cluster0
2485,5282.73877,5403.477539,cluster0
2486,4935.731445,5343.290039,cluster0
2487,5306.918945,5793.580078,cluster0
2488,5056.632812,5344.404785,cluster0
2489,5350.612793,5549.858887,cluster0
2490,5281.466309,5367.811035,cluster0
2491,5321.342285,5779.090332,cluster0
2492,5062.147461,5322.484863,cluster0
2493,4967.123535,5323.228027,cluster0
2494,5106.689941,5315.054199,cluster0
2495,5007.423828,5291.276367,cluster0
2496,5062.147461,5309.109863,cluster0
2497,5340.855957,5408.307129,cluster0
2498,5340.007812,5769.059082,cluster0
2499,5055.359863,5301.679199,cluster0
2500,2614.007568,4277.009766,cluster1
2501,2558.859619,4262.89209,cluster1
2502,2673.821777,4322.70752,cluster1
2503,2534.679443,4256.20459,cluster1
2504,2701.395752,4299.301758,cluster1
2505,2716.243164,4315.648926,cluster1
2506,2714.12207,4352.429688,cluster1
2507,2716.243164,4331.624512,cluster1
2508,2518.135254,4317.87793,cluster1
2509,2699.69873,4413.731445,cluster0
2510,2430.322754,4226.482422,cluster1
2511,2378.99292,4212.364258,cluster1
2512,2409.112061,4297.81543,cluster1
2513,2675.518555,4499.182617,cluster0
2514,2881.262451,4475.776367,cluster0
2515,2548.678467,4379.55127,cluster0
2516,2545.284912,4390.325684,cluster0
2517,2855.80957,4494.724121,cluster0
2518,2524.074219,4449.397949,cluster0
2519,2468.502197,4370.263184,cluster0
2520,2513.46875,4503.641113,cluster0
2521,2173.67334,4159.979004,cluster1
2522,2511.347656,4486.179199,cluster0
2523,2987.315918,4553.796875,cluster0
2524,2165.613281,4168.895996,cluster1
2525,2349.722168,4500.668945,cluster0
2526,2159.25,4152.548828,cluster1
2527,2157.128906,4174.46875,cluster1
2528,2144.82666,4168.895996,cluster1
2529,2140.584473,4158.121582,cluster1
2530,2448.563965,4429.335938,cluster0
2531,2381.962402,4507.356445,cluster0
2532,2280.575195,4485.807617,cluster0
